,Country,Location,Title,Company,Url,Postulaciones,Jornada,Antiguedad
951,Uruguay,"Montevideo, Montevideo, Uruguay",Full Stack Developer,Modelit,https://uy.linkedin.com/jobs/view/full-stack-developer-at-modelit-3296679811?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=kJElf2hT%2FiJWluQcnaFq1A%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          56 solicitudes
        ","
          Jornada completa
        ","
            No corresponde
          "
952,Uruguay,"Montevideo, Montevideo, Uruguay",Software Engineer - Python and K8s,Canonical,https://uy.linkedin.com/jobs/view/software-engineer-python-and-k8s-at-canonical-3313549006?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=WA4VEqyzwv02%2BQ%2Fw8fW%2BYg%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            Sin experiencia
          "
953,Uruguay,"Montevideo, Montevideo, Uruguay",Desarrollador de Software,SONDA,https://uy.linkedin.com/jobs/view/desarrollador-de-software-at-sonda-3294506465?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=IxDz0yyC%2BU8kn%2BNUW6ImQA%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          152 solicitudes
        ","
          Jornada completa
        ","
            Intermedio
          "
954,Uruguay,"Montevideo, Uruguay",Programador full stack,SONDA,https://uy.linkedin.com/jobs/view/programador-full-stack-at-sonda-3306071612?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=l2YMzqQZNJBr5d7CGkZ3fA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          82 solicitudes
        ","
          Jornada completa
        ","
            Intermedio
          "
955,Uruguay,"Montevideo, Montevideo, Uruguay",Front-End Developer,Portrait,https://uy.linkedin.com/jobs/view/front-end-developer-at-portrait-3317521843?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=uuzN%2FVqnWHmAPJCq9cRLKQ%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          36 solicitudes
        ","
          Jornada completa
        ","
            Sin experiencia
          "
956,Uruguay,"Montevideo, Montevideo, Uruguay",Python Developer - Remote,Zyte,https://uy.linkedin.com/jobs/view/python-developer-remote-at-zyte-3292915087?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=b2RaBwRy5BVJqKWZZXuJLg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          40 solicitudes
        ","
          Jornada completa
        ","
            Intermedio
          "
957,Uruguay,"Montevideo, Montevideo, Uruguay",Python Developer,FRIEDMAN,https://uy.linkedin.com/jobs/view/python-developer-at-friedman-3321040772?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=KndyWXwJt3nZBXa2H6ldXg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            No corresponde
          "
958,Uruguay,"Montevideo, Montevideo, Uruguay",Sr Data Scientist👨💻 | 🏢Multinacional líder en Retail en Latam 🌎 | Montevideo📍,Prometeo Talent - Recruitment services for high-growth tech companies.,https://uy.linkedin.com/jobs/view/sr-data-scientist%F0%9F%91%A8%E2%80%8D%F0%9F%92%BB-%F0%9F%8F%A2multinacional-l%C3%ADder-en-retail-en-latam-%F0%9F%8C%8E-montevideo%F0%9F%93%8D-at-prometeo-consultora-de-recursos-humanos-reclutamiento-y-selecci%C3%B3n-ti-atracci%C3%B3n-de-talento-3248770156?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=tbjXMlt1ZtfqoNeQFmc%2FHg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            Intermedio
          "
959,Uruguay,"Montevideo, Montevideo, Uruguay",Desarrollador Junior [Python /React],FRIEDMAN,https://uy.linkedin.com/jobs/view/desarrollador-junior-python-react-at-friedman-3301053804?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=kWM48GhjVm6WYxqbwVlbQA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          155 solicitudes
        ","
          Jornada completa
        ","
            No corresponde
          "
960,Uruguay,"Montevideo, Montevideo, Uruguay",Desarrollador Python Backend,FRIEDMAN,https://uy.linkedin.com/jobs/view/desarrollador-python-backend-at-friedman-3306666692?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=Iv5cTY9bMQ%2BudJoz%2FVdS1A%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            No corresponde
          "
