,Country,Location,Title,Company,Url,Postulaciones,Jornada,Antiguedad
415,Argentina,Argentina,Machine Learning Engineer,GlobalLogic Latinoamérica,https://ar.linkedin.com/jobs/view/machine-learning-engineer-at-globallogic-latinoam%C3%A9rica-3305940206?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=u8zbEBfUutvZeZfV%2BIpfDg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          44 solicitudes
        ","
          Jornada completa
        ","
            Intermedio
          "
416,Argentina,Greater Buenos Aires,Associate Data Scientist,BBVA en Argentina,https://ar.linkedin.com/jobs/view/associate-data-scientist-at-bbva-en-argentina-3293110026?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=hfzk%2Bgm0dl%2F8jmUD2dIawg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            Ejecutivo
          "
417,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist @Tiimiit,Prisma Medios de Pago,https://ar.linkedin.com/jobs/view/data-scientist-%40tiimiit-at-prisma-medios-de-pago-3289559635?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=El83rb8VmJx18Do27vqY1g%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            No corresponde
          "
418,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Machine Learning Engineer,Kavak.com,https://ar.linkedin.com/jobs/view/machine-learning-engineer-at-kavak-com-3213552891?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=8nvdmHFdw8Vp5B9JzCOlAg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          85 solicitudes
        ","
          Jornada completa
        ","
            Sin experiencia
          "
419,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist - ID: 220006RZ,Prosegur,https://ar.linkedin.com/jobs/view/data-scientist-id-220006rz-at-prosegur-3312259464?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=SGTjXJGFAO47QZsOJTd9VA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          55 solicitudes
        ","
          Jornada completa
        ","
            Sin experiencia
          "
420,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Science - Data & AI,Accenture Argentina,https://ar.linkedin.com/jobs/view/data-science-data-ai-at-accenture-argentina-3292870802?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=HEv0mTrQNGCKeXhxyL3KVA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          106 solicitudes
        ","
          Jornada completa
        ","
            Intermedio
          "
421,Argentina,"Buenos Aires Province, Argentina",ARG - Data Scientist,Movistar (Telefónica Hispam),https://ar.linkedin.com/jobs/view/arg-data-scientist-at-movistar-telef%C3%B3nica-hispam-3293135645?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=i1J7T8xgGi2GLEjM%2BQSgtQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          174 solicitudes
        ","
          Jornada completa
        ","
            Intermedio
          "
422,Argentina,"Buenos Aires Province, Argentina",Data Science Research Specialist,Accenture,https://ar.linkedin.com/jobs/view/data-science-research-specialist-at-accenture-3312943232?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=sSO4IQ31%2FpBf9YHxC7ci8w%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
423,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Nerdearla 2022 - Data Science,Accenture Argentina,https://ar.linkedin.com/jobs/view/nerdearla-2022-data-science-at-accenture-argentina-3319845965?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=KQSzn7zUOAgviAraTzF8dg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
424,Argentina,Argentina,Data Scientist Sr,Havas Group,https://ar.linkedin.com/jobs/view/data-scientist-sr-at-havas-group-3309516053?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=MGPcFfcY7E1HpXOYvAOdYw%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
